Lat	Lon	Time	Date	Speed
55.5874616667	37.1004816667	15:55:27.400	29/07/16	2.65
55.5874616667	37.1004833333	15:55:27.600	29/07/16	2.20
55.5874616667	37.1004850000	15:55:27.800	29/07/16	1.24
55.5874616667	37.1004866667	15:55:28.000	29/07/16	1.20
55.5874616667	37.1004850000	15:55:28.200	29/07/16	1.33
55.5874616667	37.1004850000	15:55:28.400	29/07/16	1.50
55.5874616667	37.1004850000	15:55:28.600	29/07/16	1.80
55.5874616667	37.1004833333	15:55:28.800	29/07/16	1.63
55.5874616667	37.1004833333	15:55:29.000	29/07/16	2.02
55.5874616667	37.1004833333	15:55:29.200	29/07/16	1.61
55.5874616667	37.1004816667	15:55:29.400	29/07/16	2.30
55.5874616667	37.1004800000	15:55:29.600	29/07/16	2.80
55.5874616667	37.1004783333	15:55:29.800	29/07/16	2.85
55.5874633333	37.1004766667	15:55:30.000	29/07/16	2.93
55.5874616667	37.1004733333	15:55:30.200	29/07/16	3.26
55.5874616667	37.1004716667	15:55:30.400	29/07/16	3.35
55.5874616667	37.1004683333	15:55:30.600	29/07/16	3.06
55.5874616667	37.1004666667	15:55:30.800	29/07/16	3.32
55.5874633333	37.1004633333	15:55:31.000	29/07/16	3.48
55.5874633333	37.1004616667	15:55:31.200	29/07/16	3.26
55.5874633333	37.1004583333	15:55:31.400	29/07/16	3.19
55.5874633333	37.1004550000	15:55:31.600	29/07/16	3.56
55.5874633333	37.1004533333	15:55:31.800	29/07/16	3.26
55.5874633333	37.1004500000	15:55:32.000	29/07/16	3.41
55.5874633333	37.1004483333	15:55:32.200	29/07/16	4.02
55.5874633333	37.1004450000	15:55:32.400	29/07/16	3.56
55.5874633333	37.1004416667	15:55:32.600	29/07/16	3.67
55.5874633333	37.1004400000	15:55:32.800	29/07/16	4.00
55.5874633333	37.1004366667	15:55:33.000	29/07/16	3.52
55.5874633333	37.1004350000	15:55:33.200	29/07/16	3.48
55.5874650000	37.1004316667	15:55:33.400	29/07/16	4.06
55.5874650000	37.1004283333	15:55:33.600	29/07/16	3.89
55.5874650000	37.1004250000	15:55:33.800	29/07/16	4.02
55.5874666667	37.1004200000	15:55:34.000	29/07/16	4.17
55.5874666667	37.1004166667	15:55:34.200	29/07/16	3.93
55.5874666667	37.1004133333	15:55:34.400	29/07/16	4.13
55.5874683333	37.1004100000	15:55:34.600	29/07/16	4.52
55.5874683333	37.1004050000	15:55:34.800	29/07/16	4.37
55.5874683333	37.1004016667	15:55:35.000	29/07/16	4.61
55.5874700000	37.1003966667	15:55:35.200	29/07/16	4.48
55.5874700000	37.1003933333	15:55:35.400	29/07/16	4.74
55.5874716667	37.1003900000	15:55:35.600	29/07/16	4.87
55.5874716667	37.1003850000	15:55:35.800	29/07/16	4.30
55.5874716667	37.1003816667	15:55:36.000	29/07/16	4.85
55.5874716667	37.1003750000	15:55:36.200	29/07/16	4.69
55.5874733333	37.1003716667	15:55:36.400	29/07/16	4.50
55.5874733333	37.1003666667	15:55:36.600	29/07/16	4.96
55.5874733333	37.1003616667	15:55:36.800	29/07/16	4.43
55.5874750000	37.1003566667	15:55:37.000	29/07/16	4.54
55.5874750000	37.1003516667	15:55:37.200	29/07/16	4.74
55.5874750000	37.1003483333	15:55:37.400	29/07/16	4.46
55.5874766667	37.1003433333	15:55:37.600	29/07/16	4.83
55.5874766667	37.1003400000	15:55:37.800	29/07/16	4.74
55.5874766667	37.1003350000	15:55:38.000	29/07/16	4.44
55.5874783333	37.1003300000	15:55:38.200	29/07/16	4.87
55.5874783333	37.1003250000	15:55:38.400	29/07/16	4.57
55.5874783333	37.1003216667	15:55:38.600	29/07/16	4.82
55.5874783333	37.1003166667	15:55:38.800	29/07/16	4.72
55.5874783333	37.1003133333	15:55:39.000	29/07/16	4.37
55.5874783333	37.1003083333	15:55:39.200	29/07/16	4.59
55.5874800000	37.1003050000	15:55:39.400	29/07/16	4.37
55.5874800000	37.1003000000	15:55:39.600	29/07/16	4.44
55.5874800000	37.1002966667	15:55:39.800	29/07/16	4.44
55.5874816667	37.1002933333	15:55:40.000	29/07/16	4.59
55.5874816667	37.1002900000	15:55:40.200	29/07/16	4.46
55.5874816667	37.1002866667	15:55:40.400	29/07/16	4.44
55.5874816667	37.1002833333	15:55:40.600	29/07/16	4.22
55.5874833333	37.1002800000	15:55:40.800	29/07/16	4.43
55.5874833333	37.1002766667	15:55:41.000	29/07/16	4.37
55.5874833333	37.1002733333	15:55:41.200	29/07/16	4.11
55.5874850000	37.1002700000	15:55:41.400	29/07/16	4.33
55.5874850000	37.1002666667	15:55:41.600	29/07/16	3.85
55.5874850000	37.1002650000	15:55:41.800	29/07/16	4.24
55.5874866667	37.1002616667	15:55:42.000	29/07/16	4.57
55.5874866667	37.1002583333	15:55:42.200	29/07/16	4.24
55.5874866667	37.1002533333	15:55:42.400	29/07/16	4.19
55.5874883333	37.1002500000	15:55:42.600	29/07/16	4.17
55.5874883333	37.1002466667	15:55:42.800	29/07/16	3.69
55.5874900000	37.1002433333	15:55:43.000	29/07/16	3.85
55.5874900000	37.1002416667	15:55:43.200	29/07/16	3.46
55.5874900000	37.1002383333	15:55:43.400	29/07/16	3.11
55.5874916667	37.1002350000	15:55:43.600	29/07/16	3.22
55.5874916667	37.1002333333	15:55:43.800	29/07/16	2.72
55.5874933333	37.1002316667	15:55:44.000	29/07/16	2.35
55.5874933333	37.1002316667	15:55:44.200	29/07/16	2.31
55.5874950000	37.1002300000	15:55:44.400	29/07/16	2.26
55.5874950000	37.1002300000	15:55:44.600	29/07/16	2.11
55.5874966667	37.1002300000	15:55:44.800	29/07/16	2.35
55.5874966667	37.1002316667	15:55:45.000	29/07/16	2.63
55.5874983333	37.1002316667	15:55:45.200	29/07/16	2.43
55.5874983333	37.1002316667	15:55:45.400	29/07/16	2.59
55.5874983333	37.1002350000	15:55:45.600	29/07/16	2.93
55.5874983333	37.1002366667	15:55:45.800	29/07/16	2.87
55.5874983333	37.1002383333	15:55:46.000	29/07/16	2.93
55.5875000000	37.1002400000	15:55:46.200	29/07/16	3.41
55.5875016667	37.1002433333	15:55:46.400	29/07/16	3.63
55.5875016667	37.1002466667	15:55:46.600	29/07/16	3.59
55.5875033333	37.1002500000	15:55:46.800	29/07/16	3.82
55.5875050000	37.1002533333	15:55:47.000	29/07/16	4.67
55.5875066667	37.1002566667	15:55:47.200	29/07/16	3.69
55.5875066667	37.1002583333	15:55:47.400	29/07/16	3.78
55.5875100000	37.1002633333	15:55:47.600	29/07/16	4.93
55.5875116667	37.1002666667	15:55:47.800	29/07/16	4.30
55.5875116667	37.1002683333	15:55:48.000	29/07/16	4.50
55.5875133333	37.1002700000	15:55:48.200	29/07/16	4.78
55.5875150000	37.1002733333	15:55:48.400	29/07/16	3.76
55.5875166667	37.1002766667	15:55:48.600	29/07/16	4.09
55.5875183333	37.1002816667	15:55:48.800	29/07/16	4.28
55.5875183333	37.1002866667	15:55:49.000	29/07/16	3.78
55.5875183333	37.1002933333	15:55:49.200	29/07/16	3.59
55.5875200000	37.1003000000	15:55:49.400	29/07/16	4.30
55.5875216667	37.1003050000	15:55:49.600	29/07/16	2.98
55.5875233333	37.1003016667	15:55:49.800	29/07/16	3.37
55.5875233333	37.1003000000	15:55:50.000	29/07/16	3.87
55.5875233333	37.1002983333	15:55:50.200	29/07/16	2.54
55.5875250000	37.1002983333	15:55:50.400	29/07/16	2.74
55.5875250000	37.1002983333	15:55:50.600	29/07/16	0.59
55.5875250000	37.1002966667	15:55:50.800	29/07/16	0.50
55.5875266667	37.1002966667	15:55:51.000	29/07/16	0.70
55.5875266667	37.1002966667	15:55:51.200	29/07/16	0.65
55.5875283333	37.1002966667	15:55:51.400	29/07/16	0.78
55.5875283333	37.1002950000	15:55:51.600	29/07/16	0.76
55.5875300000	37.1002933333	15:55:51.800	29/07/16	0.80
55.5875316667	37.1002933333	15:55:52.000	29/07/16	0.78
55.5875316667	37.1002916667	15:55:52.200	29/07/16	0.89
55.5875333333	37.1002900000	15:55:52.400	29/07/16	1.48
55.5875333333	37.1002883333	15:55:52.600	29/07/16	1.96
55.5875350000	37.1002866667	15:55:52.800	29/07/16	2.00
55.5875366667	37.1002866667	15:55:53.000	29/07/16	2.04
55.5875400000	37.1002850000	15:55:53.200	29/07/16	2.52
55.5875416667	37.1002833333	15:55:53.400	29/07/16	2.69
55.5875450000	37.1002800000	15:55:53.600	29/07/16	2.65
55.5875483333	37.1002783333	15:55:53.800	29/07/16	2.94
55.5875516667	37.1002766667	15:55:54.000	29/07/16	3.17
55.5875533333	37.1002733333	15:55:54.200	29/07/16	2.54
